,0.0625,0.125,0.25
0,0.4774305555555556,0.6531190926275992,0.6358024691358025
1,0.5807291666666666,0.7504725897920606,0.5987654320987654
2,0.45486111111111116,0.6153119092627599,0.5
3,0.5277777777777778,0.5727788279773157,0.6234567901234568
4,0.6284722222222223,0.6332703213610585,0.6234567901234568
5,0.47309027777777773,0.41965973534971646,0.7345679012345679
6,0.40451388888888884,0.6143667296786389,0.35185185185185186
7,0.6050347222222223,0.4867674858223062,0.6296296296296297
8,0.5208333333333334,0.4593572778827977,0.3765432098765432
9,0.49739583333333326,0.7476370510396975,0.462962962962963
10,0.5190972222222222,0.6001890359168242,0.5
11,0.4835069444444444,0.4319470699432892,0.2777777777777778
12,0.5243055555555556,0.555765595463138,0.5925925925925926
13,0.4140625,0.5293005671077505,0.43209876543209874
14,0.5104166666666666,0.5463137996219283,0.43827160493827166
15,0.6319444444444444,0.2589792060491493,0.37037037037037035
16,0.5234375000000001,0.49999999999999994,0.4444444444444445
17,0.4505208333333333,0.6020793950850661,0.24691358024691357
18,0.45225694444444453,0.3270321361058601,0.6172839506172839
19,0.5442708333333334,0.445179584120983,0.4814814814814815
20,0.5668402777777778,0.8024574669187146,0.7037037037037037
21,0.540798611111111,0.5775047258979205,0.47530864197530864
22,0.6171875,0.5945179584120983,0.4444444444444445
23,0.5208333333333334,0.47826086956521735,0.5
24,0.42708333333333337,0.49621928166351603,0.3827160493827161
25,0.49999999999999994,0.5,0.5
26,0.5685763888888888,0.5784499054820416,0.46296296296296297
27,0.3732638888888889,0.4810964083175803,0.5
28,0.4305555555555556,0.7344045368620037,0.2654320987654321
29,0.3559027777777778,0.7419659735349716,0.49382716049382713
30,0.3940972222222222,0.7911153119092628,0.5987654320987654
31,0.4175347222222222,0.777882797731569,0.30246913580246915
32,0.65625,0.5964083175803403,0.6851851851851851
33,0.4105902777777777,0.6616257088846881,0.345679012345679
34,0.7222222222222223,0.7580340264650284,0.654320987654321
35,0.5894097222222222,0.6578449905482041,0.5308641975308642
36,0.4869791666666667,0.6984877126654064,0.5
37,0.4392361111111111,0.6701323251417769,0.43827160493827166
38,0.4184027777777778,0.6937618147448015,0.37037037037037035
39,0.4887152777777778,0.4338374291115312,0.5185185185185185
40,0.3394097222222222,0.5812854442344044,0.30246913580246915
41,0.484375,0.5330812854442344,0.5617283950617283
42,0.6241319444444444,0.5982986767485823,0.2716049382716049
43,0.5416666666666666,0.7117202268431002,0.5802469135802469
44,0.4800347222222222,0.24763705103969758,0.6111111111111112
45,0.5364583333333333,0.5860113421550094,0.5123456790123457
46,0.6362847222222222,0.7098298676748582,0.35185185185185186
47,0.611111111111111,0.445179584120983,0.7098765432098766
48,0.5928819444444445,0.6266540642722116,0.6111111111111112
49,0.4678819444444444,0.5,0.34567901234567905
50,0.4097222222222222,0.5954631379962192,0.5555555555555556
51,0.40017361111111116,0.5359168241965974,0.38888888888888895
52,0.6276041666666667,0.6587901701323251,0.2716049382716049
53,0.45920138888888884,0.7032136105860114,0.7469135802469136
54,0.4210069444444444,0.7457466918714556,0.691358024691358
55,0.5225694444444445,0.30340264650283555,0.46296296296296297
56,0.4418402777777778,0.5888468809073724,0.462962962962963
57,0.375,0.5680529300567108,0.5
58,0.33072916666666663,0.7400756143667296,0.5123456790123457
59,0.4210069444444444,0.5737240075614367,0.6111111111111112
60,0.4791666666666667,0.5434782608695652,0.5123456790123457
61,0.3072916666666667,0.3119092627599244,0.25308641975308643
62,0.5086805555555556,0.6824196597353497,0.6049382716049383
63,0.45138888888888895,0.5888468809073724,0.7901234567901235
64,0.4201388888888889,0.5935727788279772,0.4444444444444445
65,0.40798611111111116,0.6370510396975426,0.42592592592592593
66,0.33159722222222227,0.505671077504726,0.5308641975308642
67,0.4053819444444444,0.7344045368620037,0.47530864197530864
68,0.390625,0.46408317580340264,0.5740740740740741
69,0.29513888888888884,0.2703213610586011,0.29012345679012347
70,0.5677083333333334,0.44801512287334594,0.2654320987654321
71,0.5807291666666667,0.7353497164461247,0.6296296296296295
72,0.23177083333333331,0.34120982986767484,0.308641975308642
73,0.41753472222222227,0.7051039697542533,0.382716049382716
74,0.5598958333333333,0.5198487712665406,0.4814814814814815
75,0.4548611111111111,0.35727788279773165,0.4382716049382716
76,0.7144097222222222,0.6833648393194707,0.7283950617283951
77,0.6258680555555556,0.5680529300567109,0.6234567901234568
78,0.4791666666666667,0.45841209829867674,0.4444444444444445
79,0.5295138888888888,0.4489603024574668,0.5493827160493827
80,0.5043402777777778,0.4744801512287335,0.6790123456790125
81,0.5824652777777778,0.504725897920605,0.6358024691358024
82,0.5677083333333334,0.5056710775047258,0.2962962962962963
83,0.36805555555555564,0.6332703213610587,0.6049382716049383
84,0.5303819444444444,0.47164461247637046,0.5
85,0.5520833333333333,0.3931947069943289,0.5864197530864197
86,0.5651041666666666,0.4763705103969755,0.5617283950617284
87,0.46006944444444453,0.6285444234404537,0.4876543209876543
88,0.4791666666666667,0.4782608695652174,0.5
89,0.49652777777777773,0.4120982986767486,0.45679012345679015
90,0.4991319444444444,0.5699432892249527,0.4382716049382716
91,0.3819444444444445,0.4281663516068053,0.8148148148148149
92,0.4522569444444444,0.6134215500945179,0.4938271604938272
93,0.31857638888888895,0.19659735349716445,0.4938271604938272
94,0.453125,0.5964083175803402,0.4197530864197532
95,0.3914930555555556,0.4782608695652174,0.5925925925925926
96,0.40277777777777785,0.6379962192816635,0.5246913580246914
97,0.4296875,0.4527410207939509,0.2839506172839506
98,0.421875,0.5387523629489603,0.3395061728395062
99,0.4791666666666667,0.4565217391304348,0.4444444444444444
100,0.5234375,0.5170132325141776,0.4629629629629629
101,0.2786458333333333,0.502835538752363,0.6666666666666666
102,0.4991319444444444,0.499054820415879,0.5617283950617283
103,0.5112847222222222,0.4782608695652174,0.48148148148148145
104,0.4765625,0.44706994328922495,0.6666666666666666
105,0.5217013888888888,0.24102079395085066,0.5493827160493827
106,0.4583333333333333,0.7107750472589792,0.6975308641975309
107,0.4149305555555555,0.5160680529300566,0.5555555555555556
108,0.4375,0.5434782608695652,0.4444444444444444
109,0.47656250000000006,0.3667296786389414,0.40740740740740744
110,0.6458333333333334,0.780718336483932,0.882716049382716
111,0.6067708333333334,0.5879017013232515,0.654320987654321
112,0.5520833333333334,0.29489603024574673,0.41975308641975306
113,0.4774305555555556,0.4111531190926276,0.48148148148148145
114,0.5564236111111112,0.6153119092627599,0.5802469135802469
115,0.6354166666666667,0.8638941398865784,0.6975308641975309
116,0.45833333333333337,0.5217391304347826,0.6111111111111112
117,0.375,0.4706994328922495,0.30864197530864196
118,0.4375,0.4782608695652174,0.5555555555555556
119,0.47829861111111116,0.5236294896030246,0.3765432098765432
120,0.6171875,0.551984877126654,0.691358024691358
121,0.4852430555555556,0.7088846880907371,0.7098765432098766
122,0.4375,0.5,0.5
123,0.4756944444444444,0.35633270321361055,0.7777777777777778
124,0.4592013888888889,0.7372400756143667,0.7530864197530863
125,0.3958333333333333,0.5841209829867675,0.6172839506172839
126,0.3793402777777778,0.7032136105860113,0.4444444444444444
127,0.4947916666666666,0.558601134215501,0.6604938271604939
128,0.4765625,0.5245746691871456,0.3271604938271605
129,0.4375,0.45652173913043476,0.5
130,0.5208333333333334,0.5,0.5061728395061729
131,0.4322916666666667,0.6361058601134215,0.5802469135802469
132,0.5190972222222221,0.5860113421550095,0.5061728395061729
133,0.27690972222222227,0.5727788279773157,0.4814814814814815
134,0.5104166666666667,0.4508506616257089,0.5
135,0.4574652777777778,0.5396975425330813,0.49382716049382713
136,0.45138888888888895,0.2608695652173913,0.5617283950617283
137,0.5182291666666667,0.32703213610586007,0.3580246913580247
138,0.4453125,0.7788279773156899,0.7901234567901234
139,0.5,0.4962192816635161,0.5
140,0.704861111111111,0.6436672967863893,0.7037037037037037
141,0.4730902777777778,0.6436672967863895,0.4444444444444444
142,0.5182291666666667,0.3771266540642722,0.345679012345679
143,0.5,0.4782608695652174,0.5
144,0.5737847222222222,0.6058601134215501,0.617283950617284
145,0.5164930555555556,0.44706994328922495,0.5617283950617284
146,0.6848958333333333,0.7419659735349716,0.7283950617283951
147,0.3663194444444444,0.6559546313799622,0.4938271604938272
148,0.3671875,0.2882797731568998,0.45061728395061734
149,0.5364583333333334,0.7287334593572778,0.7037037037037037
150,0.5260416666666667,0.4130434782608695,0.5802469135802468
151,0.3376736111111111,0.21172022684310024,0.1419753086419753
152,0.3550347222222222,0.5444234404536862,0.5740740740740741
153,0.4791666666666667,0.5368620037807184,0.3765432098765432
154,0.4583333333333333,0.5,0.5
