,0.0625,0.125,0.25
0,0.5807291666666667,0.43194706994328924,0.5246913580246914
1,0.5295138888888888,0.5255198487712665,0.4814814814814815
2,0.7282986111111112,0.5255198487712666,0.5864197530864197
3,0.5737847222222223,0.5888468809073724,0.345679012345679
4,0.576388888888889,0.8412098298676749,0.691358024691358
5,0.4539930555555556,0.6162570888468809,0.5061728395061729
6,0.40885416666666674,0.6729678638941399,0.5864197530864198
7,0.4739583333333333,0.6304347826086957,0.6296296296296295
8,0.5269097222222222,0.5822306238185255,0.4506172839506173
9,0.5,0.499054820415879,0.5
10,0.5199652777777779,0.5633270321361058,0.6111111111111112
11,0.4991319444444444,0.6843100189035917,0.5987654320987654
12,0.45138888888888895,0.6758034026465027,0.5864197530864197
13,0.4644097222222222,0.6956521739130435,0.5185185185185185
14,0.5234375,0.6228733459357277,0.5432098765432098
15,0.4565972222222222,0.5122873345935728,0.5555555555555556
16,0.5,0.5217391304347826,0.5
17,0.7555555555555556,0.42500000000000004,0.4421487603305785
18,0.6177777777777778,0.56,0.6942148760330579
19,0.5311111111111111,0.5800000000000001,0.756198347107438
20,0.56,0.5599999999999999,0.5082644628099173
21,0.5711111111111111,0.405,0.5041322314049587
22,0.2755555555555556,0.495,0.4173553719008265
23,0.5466666666666666,0.6749999999999999,0.8099173553719008
24,0.5755555555555556,0.49,0.756198347107438
25,0.48888888888888893,0.15000000000000002,0.49173553719008267
26,0.78,0.45999999999999996,0.8140495867768595
27,0.4711111111111111,0.445,0.6033057851239669
28,0.7022222222222223,0.6149999999999999,0.7272727272727273
29,0.5089163237311385,0.4111111111111111,0.22222222222222227
30,0.5013717421124828,0.6222222222222222,0.7222222222222223
31,0.38614540466392316,0.54,0.5138888888888888
32,0.4801097393689986,0.38000000000000006,0.3333333333333333
33,0.3319615912208505,0.38666666666666666,0.25
34,0.4636488340192044,0.3555555555555556,0.5138888888888888
35,0.4307270233196159,0.4488888888888889,0.5
36,0.1968449931412895,0.16666666666666669,0.5694444444444444
37,0.7256515775034293,0.6088888888888888,0.45833333333333337
38,0.6344307270233197,0.3488888888888889,0.6388888888888888
39,0.37517146776406035,0.43333333333333335,0.6527777777777778
40,0.5486968449931412,0.6666666666666667,0.6527777777777778
41,0.35939643347050754,0.5977777777777777,0.1111111111111111
42,0.51920438957476,0.4311111111111111,0.5
43,0.299039780521262,0.5355555555555556,0.4444444444444444
44,0.5740740740740741,0.6222222222222222,0.7916666666666667
45,0.3045267489711934,0.5577777777777778,0.3472222222222222
46,0.4986282578875172,0.38,0.45833333333333337
47,0.36076817558299046,0.3822222222222222,0.41666666666666663
48,0.6989026063100138,0.5822222222222222,0.2777777777777778
49,0.4835390946502057,0.5111111111111111,0.4027777777777778
50,0.5459533607681756,0.5577777777777778,0.16666666666666666
51,0.541838134430727,0.4755555555555556,0.3472222222222222
52,0.6570644718792866,0.2644444444444444,0.3888888888888889
53,0.5281207133058985,0.3911111111111111,0.3472222222222222
54,0.46639231824417005,0.5111111111111112,0.6111111111111112
55,0.5795610425240054,0.5933333333333334,0.5833333333333334
56,0.5809327846364885,0.36,0.41666666666666663
57,0.5438957475994514,0.6799999999999999,0.7916666666666667
58,0.5034293552812071,0.39777777777777784,0.43055555555555547
59,0.5041152263374485,0.40444444444444444,0.5833333333333334
60,0.5617283950617284,0.5355555555555556,0.75
61,0.6769547325102881,0.3844444444444444,0.6527777777777778
62,0.4629629629629629,0.5244444444444445,0.6944444444444444
63,0.5301783264746227,0.6777777777777778,0.5833333333333335
64,0.3840877914951989,0.42,0.5416666666666666
65,0.40946502057613166,0.39777777777777784,0.6666666666666666
66,0.43758573388203015,0.4755555555555556,0.38888888888888884
67,0.4499314128943759,0.36444444444444446,0.48611111111111105
68,0.6179698216735254,0.3933333333333334,0.45833333333333326
69,0.645,0.5,
70,0.255,0.5,
71,0.54,0.875,
72,0.5850000000000001,0.625,
73,0.5,,0.5
74,0.5,,0.5
75,0.5,,0.5
76,0.4285714285714286,,0.625
77,0.5,,0.5
78,0.4693877551020408,,0.46875
79,0.5,,0.5
80,0.3163265306122449,,0.21875
81,0.2755102040816327,,0.25
82,0.7551020408163266,,0.625
83,0.8265306122448979,,0.6875
84,0.4285714285714286,,0.5
85,0.2857142857142857,,0.375
